,municipio,data,precipitacao,temperatura_maxima,temperatura_minima,temperatura_media,umidade_relativa_media,quantidade_notificacoes
15265,JACOBINA,17/07/2014,0.0,26.3,17.7,21.06,85.75,1
15266,JACOBINA,21/07/2014,0.0,26.3,18.3,21.04,87.0,1
15267,JACOBINA,24/07/2014,4.8,27.3,17.1,21.56,85.75,1
15268,JACOBINA,29/07/2014,8.7,27.0,16.9,21.64,79.75,1
15269,JACOBINA,01/08/2014,4.4,25.3,16.5,20.54,93.25,2
15270,JACOBINA,07/08/2014,0.0,22.5,16.6,19.24,88.5,1
15271,JACOBINA,13/08/2014,0.0,29.1,16.7,22.3,68.5,2
15272,JACOBINA,14/08/2014,0.0,29.8,17.3,22.8,82.25,1
15273,JACOBINA,20/08/2014,0.0,27.1,17.3,22.18,71.75,1
15274,JACOBINA,15/09/2014,0.0,30.4,16.1,23.94,66.75,1
15275,JACOBINA,17/09/2014,0.0,30.4,18.1,23.94,68.5,1
15276,JACOBINA,25/09/2014,0.0,30.4,18.5,23.94,80.0,1
15277,JACOBINA,08/10/2014,0.0,30.4,17.3,23.94,71.5,1
15278,JACOBINA,04/11/2014,0.0,30.4,18.5,23.94,68.25,2
15279,JACOBINA,05/11/2014,0.0,30.4,18.9,23.94,57.5,1
15280,JACOBINA,12/11/2014,0.0,30.4,22.3,23.94,56.25,1
15281,JACOBINA,27/11/2014,0.0,30.4,18.7,23.94,56.25,1
15282,JACOBINA,18/12/2014,3.6,21.5,19.5,23.94,92.0,1
15283,JACOBINA,05/01/2015,0.0,21.5,19.7,23.94,63.0,1
15284,JACOBINA,25/02/2015,22.8,21.5,19.7,23.94,74.75,1
15285,JACOBINA,10/03/2015,0.0,21.5,21.5,23.94,80.5,2
15286,JACOBINA,11/03/2015,0.0,21.5,21.3,23.94,63.75,1
15287,JACOBINA,12/03/2015,0.0,21.5,18.3,23.94,76.0,6
15288,JACOBINA,13/03/2015,0.0,21.5,20.1,23.94,57.0,3
15289,JACOBINA,14/03/2015,0.0,21.5,19.6,23.94,68.75,1
15290,JACOBINA,15/03/2015,0.0,21.5,19.2,23.94,58.75,2
15291,JACOBINA,16/03/2015,0.0,21.5,19.9,23.94,72.75,4
15292,JACOBINA,17/03/2015,0.0,21.5,20.2,23.94,61.25,11
15293,JACOBINA,18/03/2015,0.0,21.5,21.0,23.94,70.25,8
15294,JACOBINA,19/03/2015,41.5,21.5,20.1,23.94,82.0,19
15295,JACOBINA,20/03/2015,0.0,21.5,19.8,23.94,82.0,10
15296,JACOBINA,21/03/2015,0.0,21.5,19.0,23.94,79.5,2
15297,JACOBINA,23/03/2015,3.6,21.5,21.0,23.94,86.25,29
15298,JACOBINA,24/03/2015,0.0,21.5,20.1,23.94,72.0,11
15299,JACOBINA,25/03/2015,0.0,21.5,21.1,23.94,56.0,13
15300,JACOBINA,26/03/2015,0.0,21.5,21.1,23.94,67.75,13
15301,JACOBINA,27/03/2015,0.0,21.5,21.3,23.94,68.25,12
15302,JACOBINA,28/03/2015,0.0,21.5,21.6,23.94,57.5,1
15303,JACOBINA,29/03/2015,0.0,21.5,21.1,23.94,58.75,1
15304,JACOBINA,30/03/2015,0.0,21.5,19.5,23.94,52.25,17
15305,JACOBINA,31/03/2015,0.0,21.5,19.5,23.94,61.75,14
15306,JACOBINA,01/04/2015,0.0,21.5,18.3,23.94,45.5,3
15307,JACOBINA,06/04/2015,0.0,21.5,21.1,23.94,69.0,1
15308,JACOBINA,07/04/2015,0.0,21.5,21.5,23.94,63.25,3
15309,JACOBINA,08/04/2015,8.4,21.5,19.9,23.94,82.0,2
15310,JACOBINA,09/04/2015,0.8,21.5,20.4,23.94,90.0,3
15311,JACOBINA,10/04/2015,1.0,21.5,20.1,23.94,94.75,1
15312,JACOBINA,11/04/2015,19.9,21.5,18.0,23.94,98.0,1
15313,JACOBINA,13/04/2015,0.0,21.5,20.3,23.94,83.25,1
15314,JACOBINA,14/04/2015,0.6,21.5,20.2,23.94,91.25,9
15315,JACOBINA,15/04/2015,0.5,21.5,20.7,23.94,94.75,6
15316,JACOBINA,16/04/2015,0.9,21.5,20.3,23.94,82.5,9
15317,JACOBINA,17/04/2015,0.0,21.5,20.3,23.94,77.75,2
15318,JACOBINA,18/04/2015,0.0,21.5,20.7,23.94,69.75,1
15319,JACOBINA,19/04/2015,0.0,21.5,20.4,23.94,74.25,2
15320,JACOBINA,24/04/2015,0.0,21.5,21.9,23.94,79.75,2
15321,JACOBINA,27/04/2015,70.4,21.5,18.0,23.94,97.5,2
15322,JACOBINA,28/04/2015,22.6,21.5,18.5,23.94,86.75,7
15323,JACOBINA,29/04/2015,0.0,21.5,19.5,23.94,84.75,2
15324,JACOBINA,30/04/2015,0.1,21.5,20.5,23.94,84.75,7
15325,JACOBINA,04/05/2015,0.7,21.5,19.5,23.94,82.75,15
15326,JACOBINA,05/05/2015,0.0,21.5,20.1,23.94,85.75,5
15327,JACOBINA,06/05/2015,0.0,21.5,20.1,23.94,80.0,5
15328,JACOBINA,07/05/2015,0.0,21.5,20.3,23.94,79.25,7
15329,JACOBINA,08/05/2015,0.0,21.5,18.1,23.94,68.0,2
15330,JACOBINA,09/05/2015,0.0,21.5,20.0,23.94,82.25,1
15331,JACOBINA,11/05/2015,0.2,21.5,19.9,23.94,86.25,7
15332,JACOBINA,12/05/2015,0.0,21.5,18.5,23.94,79.0,9
15333,JACOBINA,13/05/2015,0.0,21.5,20.6,23.94,76.5,6
15334,JACOBINA,14/05/2015,0.0,21.5,20.5,23.94,84.25,1
15335,JACOBINA,15/05/2015,5.9,21.5,17.7,23.94,99.0,1
15336,JACOBINA,16/05/2015,8.6,21.5,16.8,23.94,97.25,3
15337,JACOBINA,18/05/2015,1.2,21.5,18.1,23.94,96.0,4
15338,JACOBINA,19/05/2015,2.3,21.5,17.7,23.94,92.0,4
15339,JACOBINA,20/05/2015,1.1,21.5,17.5,23.94,89.25,6
15340,JACOBINA,21/05/2015,1.6,21.5,19.1,23.94,94.0,12
15341,JACOBINA,22/05/2015,5.8,21.5,18.4,23.94,96.0,15
15342,JACOBINA,25/05/2015,0.0,21.5,18.3,23.94,89.25,1
15343,JACOBINA,26/05/2015,0.0,21.5,19.6,23.94,95.75,7
15344,JACOBINA,27/05/2015,10.3,21.5,19.1,23.94,83.75,7
15345,JACOBINA,28/05/2015,0.0,21.5,18.7,23.94,82.25,5
15346,JACOBINA,29/05/2015,0.1,21.5,17.1,23.94,84.25,2
15347,JACOBINA,31/05/2015,0.0,21.5,21.5,23.94,80.0,1
15348,JACOBINA,01/06/2015,4.3,21.5,19.1,23.94,86.25,8
15349,JACOBINA,02/06/2015,2.2,21.5,18.9,23.94,96.0,9
15350,JACOBINA,03/06/2015,2.1,21.5,18.5,23.94,84.25,12
15351,JACOBINA,04/06/2015,0.0,21.5,17.9,23.94,97.0,2
15352,JACOBINA,08/06/2015,2.6,21.5,17.5,23.94,93.25,16
15353,JACOBINA,09/06/2015,4.4,21.5,18.2,23.94,94.75,8
15354,JACOBINA,10/06/2015,1.4,21.5,18.5,23.94,89.0,10
15355,JACOBINA,11/06/2015,0.0,21.5,17.7,23.94,95.5,6
15356,JACOBINA,12/06/2015,3.1,21.5,15.7,23.94,84.75,9
15357,JACOBINA,15/06/2015,2.6,21.5,18.6,23.94,91.0,8
15358,JACOBINA,16/06/2015,0.0,21.5,15.8,23.94,82.0,12
15359,JACOBINA,17/06/2015,0.0,21.5,18.7,23.94,71.25,7
15360,JACOBINA,22/06/2015,0.0,21.5,16.1,23.94,79.75,3
15361,JACOBINA,25/06/2015,8.6,21.5,17.9,23.94,96.0,2
15362,JACOBINA,26/06/2015,6.4,21.5,16.7,23.94,93.0,2
15363,JACOBINA,21/09/2015,0.0,21.5,18.3,23.94,64.0,5
15364,JACOBINA,22/09/2015,0.0,21.5,17.9,23.94,58.0,5
15365,JACOBINA,23/09/2015,0.0,21.5,18.5,23.94,59.5,1
15366,JACOBINA,24/09/2015,0.0,21.5,18.3,23.94,55.5,2
15367,JACOBINA,28/09/2015,0.0,21.5,18.7,23.94,58.5,3
15368,JACOBINA,29/09/2015,0.0,21.5,18.9,23.94,58.5,2
15369,JACOBINA,30/09/2015,0.0,21.5,18.6,23.94,61.5,8
15370,JACOBINA,01/10/2015,1.2,21.5,18.2,23.94,60.75,4
15371,JACOBINA,02/10/2015,0.0,21.5,17.3,23.94,62.25,1
15372,JACOBINA,03/10/2015,0.0,21.5,19.2,23.94,63.0,1
15373,JACOBINA,05/10/2015,0.0,21.5,18.5,23.94,55.5,12
15374,JACOBINA,06/10/2015,0.0,21.5,20.3,23.94,61.5,5
15375,JACOBINA,07/10/2015,0.2,21.5,19.1,23.94,76.75,4
15376,JACOBINA,08/10/2015,2.1,21.5,18.1,23.94,64.75,10
15377,JACOBINA,13/10/2015,0.0,21.5,17.9,23.94,54.0,9
15378,JACOBINA,14/10/2015,0.0,21.5,19.5,23.94,69.25,11
15379,JACOBINA,15/10/2015,3.9,21.5,19.5,23.94,61.5,7
15380,JACOBINA,16/10/2015,0.0,21.5,18.9,23.94,56.25,1
15381,JACOBINA,19/10/2015,0.0,21.5,19.3,23.94,60.75,11
15382,JACOBINA,20/10/2015,0.0,21.5,18.6,23.94,58.25,8
15383,JACOBINA,21/10/2015,0.0,21.5,19.1,23.94,53.5,2
15384,JACOBINA,22/10/2015,0.0,21.5,19.2,23.94,51.25,8
15385,JACOBINA,23/10/2015,0.0,21.5,20.1,23.94,61.75,2
15386,JACOBINA,26/10/2015,0.0,21.5,19.0,23.94,55.5,11
15387,JACOBINA,27/10/2015,0.0,21.5,19.7,23.94,60.0,10
15388,JACOBINA,03/11/2015,0.0,21.5,20.5,23.94,54.75,1
15389,JACOBINA,05/11/2015,0.0,21.5,18.7,23.94,51.25,7
15390,JACOBINA,06/11/2015,0.0,21.5,19.9,23.94,51.0,7
15391,JACOBINA,09/11/2015,0.0,21.5,21.8,23.94,60.75,4
15392,JACOBINA,10/11/2015,0.0,21.5,19.5,23.94,58.25,10
15393,JACOBINA,11/11/2015,0.0,21.5,19.1,23.94,51.25,6
15394,JACOBINA,12/11/2015,0.0,21.5,18.9,23.94,51.0,3
15395,JACOBINA,13/11/2015,0.0,21.5,20.2,23.94,50.0,2
15396,JACOBINA,16/11/2015,0.0,21.5,22.6,23.94,52.75,9
15397,JACOBINA,17/11/2015,0.0,21.5,20.5,23.94,49.0,12
15398,JACOBINA,18/11/2015,0.0,21.5,20.7,23.94,52.25,8
15399,JACOBINA,19/11/2015,0.0,21.5,20.0,23.94,50.0,7
15400,JACOBINA,20/11/2015,0.0,21.5,20.6,23.94,56.5,3
15401,JACOBINA,21/11/2015,0.0,21.5,21.9,23.94,54.75,1
15402,JACOBINA,22/11/2015,0.0,21.5,21.7,23.94,58.5,1
15403,JACOBINA,23/11/2015,0.0,21.5,21.0,23.94,53.5,5
15404,JACOBINA,24/11/2015,0.0,21.5,21.3,23.94,57.75,7
15405,JACOBINA,25/11/2015,0.0,21.5,23.7,23.94,55.25,4
15406,JACOBINA,26/11/2015,0.0,21.5,22.1,23.94,53.0,13
15407,JACOBINA,27/11/2015,0.0,21.5,23.1,23.94,66.0,4
15408,JACOBINA,30/11/2015,0.0,21.5,19.5,23.94,49.25,7
15409,JACOBINA,01/12/2015,0.0,21.5,19.1,23.94,47.25,3
15410,JACOBINA,01/02/2016,17.9,21.5,19.7,23.94,75.5,8
15411,JACOBINA,02/02/2016,0.0,21.5,20.2,23.94,67.25,9
15412,JACOBINA,03/02/2016,0.4,21.5,20.1,23.94,83.25,12
15413,JACOBINA,04/02/2016,0.0,21.5,20.0,23.94,74.5,6
15414,JACOBINA,05/02/2016,0.0,21.5,20.6,23.94,69.5,6
15415,JACOBINA,06/02/2016,0.0,21.5,20.1,23.94,71.75,1
15416,JACOBINA,10/02/2016,0.0,21.5,19.0,23.94,65.75,27
15417,JACOBINA,11/02/2016,0.0,21.5,19.1,23.94,73.75,20
15418,JACOBINA,12/02/2016,0.0,21.5,18.6,23.94,61.0,36
15419,JACOBINA,13/02/2016,0.0,21.5,20.9,23.94,65.0,13
15420,JACOBINA,14/02/2016,0.0,21.5,21.1,23.94,73.0,5
15421,JACOBINA,15/02/2016,0.0,21.5,20.3,23.94,62.75,36
15422,JACOBINA,16/02/2016,0.0,21.5,21.1,23.94,60.75,11
15423,JACOBINA,17/02/2016,0.0,21.5,20.6,23.94,64.75,17
15424,JACOBINA,18/02/2016,1.0,21.5,19.9,23.94,74.5,6
15425,JACOBINA,19/02/2016,1.0,21.5,20.3,23.94,83.5,21
15426,JACOBINA,20/02/2016,1.7,21.5,19.1,23.94,74.75,1
15427,JACOBINA,21/02/2016,0.3,21.5,20.3,23.94,67.0,8
15428,JACOBINA,22/02/2016,0.0,21.5,20.2,23.94,66.0,34
15429,JACOBINA,23/02/2016,0.0,21.5,20.5,23.94,62.75,5
15430,JACOBINA,24/02/2016,0.0,21.5,20.5,23.94,67.75,26
15431,JACOBINA,25/02/2016,18.0,21.5,19.8,23.94,67.25,9
15432,JACOBINA,26/02/2016,0.0,21.5,20.5,23.94,74.75,14
15433,JACOBINA,27/02/2016,0.1,21.5,20.3,23.94,68.5,39
15434,JACOBINA,28/02/2016,0.2,21.5,20.2,23.94,64.25,24
15435,JACOBINA,29/02/2016,0.0,21.5,20.6,23.94,70.0,14
15436,JACOBINA,01/03/2016,0.0,21.5,20.9,23.94,64.25,30
15437,JACOBINA,02/03/2016,0.0,21.5,20.4,23.94,69.25,26
15438,JACOBINA,03/03/2016,0.4,21.5,19.7,23.94,69.5,18
15439,JACOBINA,04/03/2016,0.0,21.5,20.7,23.94,71.5,4
15440,JACOBINA,06/03/2016,0.0,21.5,20.9,23.94,70.75,2
15441,JACOBINA,07/03/2016,0.0,21.5,20.5,23.94,70.25,10
15442,JACOBINA,08/03/2016,0.0,21.5,20.5,23.94,65.0,10
15443,JACOBINA,09/03/2016,0.0,21.5,21.2,23.94,69.5,4
15444,JACOBINA,10/03/2016,0.0,21.5,20.6,23.94,72.25,25
15445,JACOBINA,11/03/2016,0.0,21.5,20.2,23.94,71.5,5
15446,JACOBINA,13/03/2016,0.0,21.5,21.0,23.94,66.0,2
15447,JACOBINA,14/03/2016,0.0,21.5,20.9,23.94,66.0,11
15448,JACOBINA,15/03/2016,0.0,21.5,19.9,23.94,58.75,9
15449,JACOBINA,16/03/2016,0.0,21.5,19.0,23.94,59.25,17
15450,JACOBINA,17/03/2016,0.0,21.5,20.0,23.94,60.5,16
15451,JACOBINA,18/03/2016,0.0,21.5,20.8,23.94,64.5,3
15452,JACOBINA,19/03/2016,0.0,21.5,21.8,23.94,70.25,43
15453,JACOBINA,20/03/2016,0.0,21.5,21.5,23.94,69.25,1
15454,JACOBINA,21/03/2016,0.0,21.5,20.9,23.94,67.0,33
15455,JACOBINA,22/03/2016,0.0,21.5,21.1,23.94,61.25,14
15456,JACOBINA,23/03/2016,0.0,21.5,22.3,23.94,58.75,10
15457,JACOBINA,25/03/2016,0.0,21.5,20.9,23.94,59.25,1
15458,JACOBINA,28/03/2016,0.0,21.5,20.6,23.94,70.0,7
15459,JACOBINA,29/03/2016,0.0,21.5,21.3,23.94,65.25,2
15460,JACOBINA,30/03/2016,8.6,21.5,20.5,23.94,72.25,1
15461,JACOBINA,31/03/2016,0.0,21.5,20.5,23.94,64.75,3
15462,JACOBINA,01/04/2016,0.0,21.5,20.5,23.94,62.5,1
15463,JACOBINA,04/04/2016,0.0,21.5,21.0,23.94,63.5,7
15464,JACOBINA,05/04/2016,0.0,21.5,21.0,23.94,68.5,3
15465,JACOBINA,06/04/2016,0.8,21.5,20.3,23.94,67.75,1
15466,JACOBINA,07/04/2016,0.0,21.5,21.1,23.94,64.75,1
15467,JACOBINA,08/04/2016,0.0,21.5,21.2,23.94,66.0,3
15468,JACOBINA,11/04/2016,0.0,21.5,21.3,23.94,64.75,1
15469,JACOBINA,12/04/2016,0.4,21.5,20.9,23.94,68.5,1
15470,JACOBINA,18/04/2016,7.7,21.5,19.5,23.94,69.25,1
15471,JACOBINA,20/04/2016,0.0,21.5,19.3,23.94,64.75,1
15472,JACOBINA,26/04/2016,0.0,21.5,19.3,23.94,63.75,2
15473,JACOBINA,27/04/2016,0.0,21.5,18.5,23.94,63.75,5
15474,JACOBINA,28/04/2016,0.0,21.5,19.1,23.94,58.25,1
15475,JACOBINA,02/05/2016,0.0,21.5,20.1,23.94,60.5,2
15476,JACOBINA,03/05/2016,0.0,21.5,19.7,23.94,77.75,1
15477,JACOBINA,10/05/2016,0.0,21.5,18.3,23.94,65.25,2
15478,JACOBINA,11/05/2016,0.0,21.5,18.9,23.94,66.0,2
15479,JACOBINA,12/05/2016,0.0,21.5,20.1,23.94,68.25,5
15480,JACOBINA,15/05/2016,0.0,21.5,20.3,23.94,84.75,1
15481,JACOBINA,18/05/2016,0.0,21.5,19.7,23.94,66.5,3
15482,JACOBINA,20/05/2016,0.0,21.5,18.9,23.94,67.25,2
15483,JACOBINA,24/05/2016,0.0,21.5,20.9,23.94,86.0,1
15484,JACOBINA,30/05/2016,0.0,21.5,19.9,23.94,77.75,1
15485,JACOBINA,01/06/2016,0.0,21.5,17.9,23.94,70.75,2
15486,JACOBINA,09/06/2016,0.0,21.5,19.6,23.94,68.5,1
15487,JACOBINA,20/06/2016,0.0,21.5,18.7,23.94,72.5,2
15488,JACOBINA,27/06/2016,1.1,21.5,16.7,23.94,71.5,1
15489,JACOBINA,28/06/2016,0.0,21.5,17.5,23.94,67.75,4
15490,JACOBINA,29/06/2016,1.4,21.5,16.7,23.94,73.5,1
15491,JACOBINA,30/06/2016,0.0,21.5,17.1,23.94,80.75,1
15492,JACOBINA,01/07/2016,3.2,21.5,17.5,23.94,78.0,1
15493,JACOBINA,08/07/2016,0.0,21.5,14.7,23.94,64.25,1
15494,JACOBINA,21/07/2016,0.0,21.5,17.5,23.94,68.25,1
15495,JACOBINA,27/07/2016,0.5,21.5,16.3,23.94,73.25,1
15496,JACOBINA,03/08/2016,0.0,21.5,17.7,23.94,66.5,1
15497,JACOBINA,11/08/2016,0.0,21.5,17.7,23.94,59.25,2
15498,JACOBINA,18/08/2016,0.0,21.5,18.9,23.94,61.5,1
15499,JACOBINA,27/09/2016,0.6,21.5,20.0,23.94,73.0,1
15500,JACOBINA,21/10/2016,0.0,21.5,19.9,23.94,62.75,1
15501,JACOBINA,08/11/2016,0.0,21.5,18.6,23.94,55.5,2
15502,JACOBINA,09/11/2016,0.0,21.5,19.5,23.94,59.75,1
15503,JACOBINA,18/11/2016,0.0,21.5,20.1,23.94,81.0,1
15504,JACOBINA,23/11/2016,0.0,21.5,20.1,23.94,66.75,1
15505,LENCOIS,27/02/2001,1.3,30.0,21.1,24.34,79.75,1
15506,LENCOIS,06/03/2001,0.0,33.6,23.2,27.08,64.5,14
15507,LENCOIS,20/03/2001,0.0,31.2,21.3,24.98,66.0,22
15508,LENCOIS,21/03/2001,0.3,29.6,22.1,24.28,83.75,23
15509,LENCOIS,22/03/2001,4.0,30.2,20.1,24.96,64.0,16
15510,LENCOIS,23/03/2001,0.0,30.8,21.1,25.1,71.25,1
15511,LENCOIS,27/03/2001,0.0,34.2,19.1,26.68,56.0,36
15512,LENCOIS,28/03/2001,0.0,28.4,23.2,25.92,65.0,17
15513,LENCOIS,29/03/2001,1.3,30.6,21.7,25.14,74.0,39
15514,LENCOIS,30/03/2001,0.0,32.3,21.9,26.22,60.25,6
15515,LENCOIS,01/04/2001,6.6,29.6,18.9,23.9,75.5,1
15516,LENCOIS,04/04/2001,0.0,31.6,22.1,25.8,65.0,16
15517,LENCOIS,09/04/2001,0.3,30.8,20.7,24.92,66.5,8
15518,LENCOIS,10/04/2001,0.0,31.4,19.1,24.3,61.75,8
15519,LENCOIS,13/04/2001,0.0,31.6,18.2,25.14,57.75,1
15520,LENCOIS,16/04/2001,0.0,30.2,19.9,24.36,73.25,1
15521,LENCOIS,29/04/2001,0.0,30.4,19.8,24.28,68.25,2
15522,LENCOIS,28/09/2001,0.0,32.2,20.7,25.0,53.25,2
15523,LENCOIS,02/10/2001,0.0,34.0,18.7,25.4,46.0,5
15524,LENCOIS,03/10/2001,0.0,34.5,19.3,24.76,52.25,1
15525,LENCOIS,09/10/2001,0.0,31.8,20.9,24.42,65.25,1
15526,LENCOIS,10/10/2001,0.2,30.2,21.1,24.74,71.5,1
15527,LENCOIS,12/10/2001,18.4,27.8,18.3,23.14,68.0,1
15528,LENCOIS,31/01/2002,0.0,31.4,21.3,25.42,66.25,1
15529,LENCOIS,18/03/2002,0.0,33.0,22.6,25.84,63.25,1
15530,LENCOIS,22/04/2002,0.2,31.4,18.7,24.62,64.0,1
15531,LENCOIS,27/04/2002,0.0,24.8,18.3,23.02,68.75,1
15532,LENCOIS,04/05/2002,0.0,24.2,21.1,23.46,67.75,1
15533,LENCOIS,05/05/2002,0.0,30.6,20.7,24.66,63.25,1
15534,LENCOIS,16/05/2002,0.0,29.6,19.1,22.76,71.5,1
15535,LENCOIS,11/06/2002,1.9,26.2,18.5,21.76,76.75,5
15536,LENCOIS,03/12/2002,0.0,33.8,19.7,25.7,48.75,3
15537,LENCOIS,10/12/2002,9.1,31.2,20.5,24.62,87.0,1
15538,LENCOIS,13/12/2002,0.0,30.2,21.1,24.26,73.5,1
15539,LENCOIS,14/12/2002,0.1,32.6,20.9,25.7,66.75,1
15540,LENCOIS,18/12/2002,0.0,31.7,21.5,25.32,67.25,6
15541,LENCOIS,20/12/2002,0.0,34.2,20.2,26.28,53.0,1
15542,LENCOIS,02/01/2003,0.0,33.4,19.7,25.86,74.75,1
15543,LENCOIS,09/01/2003,0.0,31.4,21.5,25.74,69.25,1
15544,LENCOIS,15/01/2003,33.0,32.0,20.0,25.7,77.0,17
15545,LENCOIS,16/01/2003,9.8,28.4,21.9,24.02,84.5,2
15546,LENCOIS,28/01/2003,1.5,30.2,22.6,25.0,87.25,1
15547,LENCOIS,12/04/2003,0.0,35.9,20.8,28.46,52.25,1
15548,LENCOIS,01/04/2005,24.8,30.0,21.4,23.88,89.25,1
15549,LENCOIS,04/04/2005,10.3,29.2,21.9,24.42,87.25,4
15550,LENCOIS,11/04/2005,3.0,25.0,20.5,22.16,95.5,1
15551,LENCOIS,12/04/2005,4.6,28.4,20.7,23.52,85.5,4
15552,LENCOIS,15/04/2005,4.3,28.8,21.3,23.8,84.75,3
15553,LENCOIS,19/04/2005,14.5,27.4,21.1,23.28,86.75,5
15554,LENCOIS,23/04/2005,0.0,29.6,22.2,24.42,81.75,2
15555,LENCOIS,25/04/2005,0.0,28.7,21.9,24.22,78.25,2
15556,LENCOIS,26/04/2005,0.0,31.0,20.9,25.18,77.75,1
15557,LENCOIS,27/04/2005,0.0,29.4,20.9,23.92,85.25,5
15558,LENCOIS,28/04/2005,15.3,25.6,21.7,23.16,89.25,1
15559,LENCOIS,29/04/2005,13.7,28.9,21.7,24.04,89.25,1
15560,LENCOIS,02/05/2005,28.7,23.4,19.3,21.38,88.0,1
15561,LENCOIS,10/05/2005,0.0,26.8,20.9,23.32,83.75,1
15562,LENCOIS,20/05/2005,0.0,28.6,18.7,22.64,55.0,1
15563,LENCOIS,23/05/2005,0.0,33.5,19.5,24.64,84.0,1
15564,LENCOIS,15/01/2006,4.0,30.8,18.7,24.92,59.25,1
15565,LENCOIS,26/03/2006,30.6,31.0,22.2,25.44,75.75,1
15566,LENCOIS,12/01/2007,0.0,31.5,23.6,26.6,64.75,1
15567,LENCOIS,29/01/2007,0.0,35.0,23.2,28.12,50.75,2
15568,LENCOIS,25/02/2007,6.4,30.0,21.3,24.56,86.0,1
15569,LENCOIS,26/02/2007,0.5,28.2,21.9,23.96,87.25,1
15570,LENCOIS,05/03/2007,0.3,27.4,19.5,23.24,83.0,1
15571,LENCOIS,09/03/2007,3.8,27.2,20.5,22.88,86.75,1
15572,LENCOIS,12/03/2007,27.0,27.3,20.7,23.5,81.75,2
15573,LENCOIS,19/03/2007,0.0,27.8,20.1,22.98,85.5,4
15574,LENCOIS,20/03/2007,0.0,29.2,16.9,22.8,81.5,5
15575,LENCOIS,26/03/2007,0.0,29.4,20.7,24.46,79.25,1
15576,LENCOIS,10/04/2007,0.0,27.5,21.7,24.02,86.5,1
15577,LENCOIS,16/04/2007,0.2,28.5,20.7,23.38,85.5,2
15578,LENCOIS,17/04/2007,0.0,28.2,20.9,23.56,81.0,1
15579,LENCOIS,24/04/2007,7.4,28.0,20.7,23.34,89.25,1
15580,LENCOIS,20/05/2007,0.0,28.8,21.1,23.88,74.75,1
15581,LENCOIS,16/04/2008,0.0,31.5,23.8,26.3,71.75,1
15582,LENCOIS,28/04/2008,0.0,29.8,21.9,25.12,77.25,1
15583,LENCOIS,29/04/2008,0.0,31.6,21.7,25.72,74.0,2
15584,LENCOIS,30/04/2008,0.0,31.0,21.5,24.64,69.25,1
15585,LENCOIS,03/06/2008,0.0,29.6,15.9,22.92,62.25,2
15586,LENCOIS,04/06/2008,0.0,28.2,19.1,23.52,69.5,1
15587,LENCOIS,22/07/2008,0.0,26.2,18.1,21.78,73.5,1
15588,LENCOIS,31/07/2008,0.0,28.5,13.9,21.12,67.5,1
15589,LENCOIS,07/08/2008,0.0,27.6,16.3,21.84,69.0,1
15590,LENCOIS,14/08/2008,0.0,28.0,19.1,22.76,65.0,1
15591,LENCOIS,04/09/2008,0.0,30.8,16.9,22.86,61.25,1
15592,LENCOIS,17/09/2008,0.0,31.4,19.3,23.68,57.25,1
15593,LENCOIS,25/09/2008,0.0,27.3,20.9,22.46,87.25,3
15594,LENCOIS,29/09/2008,0.0,34.3,21.1,26.9,56.25,1
15595,LENCOIS,30/09/2008,0.1,32.0,21.7,25.4,64.75,1
15596,LENCOIS,09/10/2008,8.7,30.0,18.7,22.9,69.0,1
15597,LENCOIS,13/10/2008,0.0,32.1,18.9,25.14,54.25,1
15598,LENCOIS,16/10/2008,0.0,34.5,21.1,26.62,47.0,2
15599,LENCOIS,20/10/2008,0.0,32.8,21.5,26.4,50.0,1
15600,LENCOIS,18/11/2008,0.1,30.7,19.7,25.26,56.5,1
15601,LENCOIS,25/11/2008,10.3,27.0,19.9,22.92,85.25,1
15602,LENCOIS,29/01/2009,0.0,33.0,19.9,26.12,55.0,1
15603,LENCOIS,03/02/2009,13.0,30.2,21.5,24.64,87.5,1
15604,LENCOIS,04/02/2009,10.2,31.8,21.5,25.74,70.75,1
15605,LENCOIS,11/02/2009,0.0,33.4,20.7,27.08,51.0,1
15606,LENCOIS,16/02/2009,0.2,33.0,20.3,26.72,53.0,1
15607,LENCOIS,17/02/2009,0.0,31.2,21.9,24.98,70.0,1
15608,LENCOIS,18/02/2009,3.8,29.0,20.7,23.32,90.5,4
15609,LENCOIS,20/02/2009,0.9,29.3,20.3,24.14,77.75,2
15610,LENCOIS,21/02/2009,0.0,31.6,21.1,25.72,66.25,1
15611,LENCOIS,24/02/2009,9.2,31.6,21.3,25.64,70.75,1
15612,LENCOIS,25/02/2009,0.0,32.8,22.7,27.28,58.25,5
15613,LENCOIS,26/02/2009,0.0,31.3,22.9,25.9,78.25,2
15614,LENCOIS,02/03/2009,0.0,33.0,22.6,27.36,65.0,2
15615,LENCOIS,03/03/2009,0.0,33.8,23.2,27.22,65.0,5
15616,LENCOIS,04/03/2009,0.0,35.4,22.4,27.64,65.0,3
15617,LENCOIS,05/03/2009,0.0,35.4,21.9,28.52,65.0,4
15618,LENCOIS,06/03/2009,0.0,33.8,24.0,28.24,65.0,5
15619,LENCOIS,07/03/2009,0.0,32.6,23.0,27.2,65.0,1
15620,LENCOIS,08/03/2009,0.3,32.6,22.6,26.7,65.0,1
15621,LENCOIS,09/03/2009,0.0,34.3,22.4,27.8,65.0,6
